[pulse] 77,sensor1,2019-11-11 14:59:50 
[pulse] 78,sensor1,2019-11-11 14:59:45 
[pulse] 73,sensor1,2019-11-11 14:59:40 
[pulse] 77,sensor1,2019-11-11 14:59:35 
[pulse] 73,sensor1,2019-11-11 14:59:30 
[pulse] 78,sensor1,2019-11-11 14:59:25 
[pulse] 76,sensor1,2019-11-11 14:59:20 
[pulse] 72,sensor1,2019-11-11 14:59:15 
[pulse] 75,sensor1,2019-11-11 14:59:10 
[pulse] 72,sensor1,2019-11-11 14:59:05 
[pulse] 79,sensor1,2019-11-11 14:59:00 
[pulse] 80,sensor1,2019-11-11 14:58:55 
[pulse] 74,sensor1,2019-11-11 14:58:50 
[pulse] 72,sensor1,2019-11-11 14:58:45 
[pulse] 75,sensor1,2019-11-11 14:58:40 
[pulse] 73,sensor1,2019-11-11 14:58:35 
[pulse] 76,sensor1,2019-11-11 14:58:30 
[pulse] 72,sensor1,2019-11-11 14:58:25 
[pulse] 77,sensor1,2019-11-11 14:58:20 
[pulse] 78,sensor1,2019-11-11 14:58:15 
[pulse] 76,sensor1,2019-11-11 14:58:10 
[pulse] 71,sensor1,2019-11-11 14:58:05 
[pulse] 80,sensor1,2019-11-11 14:58:00 
[pulse] 77,sensor1,2019-11-11 14:57:55 
[pulse] 79,sensor1,2019-11-11 14:57:50 
[pulse] 73,sensor1,2019-11-11 14:57:45 
[pulse] 80,sensor1,2019-11-11 14:57:40 
[pulse] 73,sensor1,2019-11-11 14:57:35 
[pulse] 78,sensor1,2019-11-11 14:57:30 
[pulse] 74,sensor1,2019-11-11 14:57:25 
[pulse] 79,sensor1,2019-11-11 14:57:20 
[pulse] 74,sensor1,2019-11-11 14:57:15 
[pulse] 72,sensor1,2019-11-11 14:57:10 
[pulse] 75,sensor1,2019-11-11 14:57:05 
[pulse] 78,sensor1,2019-11-11 14:57:00 
[pulse] 74,sensor1,2019-11-11 14:56:55 
[pulse] 72,sensor1,2019-11-11 14:56:50 
[pulse] 75,sensor1,2019-11-11 14:56:45 
[pulse] 70,sensor1,2019-11-11 14:56:40 
[pulse] 77,sensor1,2019-11-11 14:56:35 
[pulse] 80,sensor1,2019-11-11 14:56:30 
[pulse] 80,sensor1,2019-11-11 14:56:25 
[pulse] 71,sensor1,2019-11-11 14:56:20 
[pulse] 76,sensor1,2019-11-11 14:56:15 
[pulse] 73,sensor1,2019-11-11 14:56:10 
[pulse] 79,sensor1,2019-11-11 14:56:05 
[pulse] 72,sensor1,2019-11-11 14:56:00 
[pulse] 77,sensor1,2019-11-11 14:55:55 
[pulse] 76,sensor1,2019-11-11 14:55:50 
[pulse] 75,sensor1,2019-11-11 14:55:45 
[pulse] 76,sensor1,2019-11-11 14:55:40 
[pulse] 76,sensor1,2019-11-11 14:55:35 
[pulse] 73,sensor1,2019-11-11 14:55:30 
[pulse] 71,sensor1,2019-11-11 14:55:25 
[pulse] 80,sensor1,2019-11-11 14:55:20 
[pulse] 74,sensor1,2019-11-11 14:55:15 
[pulse] 74,sensor1,2019-11-11 14:55:10 
[pulse] 70,sensor1,2019-11-11 14:55:05 
[pulse] 71,sensor1,2019-11-11 14:55:00 
[pulse] 73,sensor1,2019-11-11 14:54:55 
[pulse] 74,sensor1,2019-11-11 14:54:50 
[pulse] 75,sensor1,2019-11-11 14:54:45 
[pulse] 72,sensor1,2019-11-11 14:54:40 
[pulse] 70,sensor1,2019-11-11 14:54:35 
[pulse] 71,sensor1,2019-11-11 14:54:30 
[pulse] 72,sensor1,2019-11-11 14:54:25 
[pulse] 70,sensor1,2019-11-11 14:54:20 
[pulse] 72,sensor1,2019-11-11 14:54:15 
[pulse] 77,sensor1,2019-11-11 14:54:10 
[pulse] 78,sensor1,2019-11-11 14:54:05 
[pulse] 74,sensor1,2019-11-11 14:54:00 
[pulse] 72,sensor1,2019-11-11 14:53:55 
[pulse] 72,sensor1,2019-11-11 14:53:50 
[pulse] 73,sensor1,2019-11-11 14:53:45 
[pulse] 73,sensor1,2019-11-11 14:53:40 
[pulse] 78,sensor1,2019-11-11 14:53:35 
[pulse] 73,sensor1,2019-11-11 14:53:30 
[pulse] 77,sensor1,2019-11-11 14:53:25 
[pulse] 75,sensor1,2019-11-11 14:53:20 
[pulse] 71,sensor1,2019-11-11 14:53:15 
[pulse] 71,sensor1,2019-11-11 14:53:10 
[pulse] 71,sensor1,2019-11-11 14:53:05 
[pulse] 73,sensor1,2019-11-11 14:53:00 
[pulse] 74,sensor1,2019-11-11 14:52:55 
[pulse] 75,sensor1,2019-11-11 14:52:50 
[pulse] 77,sensor1,2019-11-11 14:52:45 
[pulse] 76,sensor1,2019-11-11 14:52:40 
[pulse] 73,sensor1,2019-11-11 14:52:35 
[pulse] 71,sensor1,2019-11-11 14:52:30 
[pulse] 72,sensor1,2019-11-11 14:52:25 
[pulse] 74,sensor1,2019-11-11 14:52:20 
[pulse] 75,sensor1,2019-11-11 14:52:15 
[pulse] 75,sensor1,2019-11-11 14:52:10 
[pulse] 78,sensor1,2019-11-11 14:52:05 
[pulse] 75,sensor1,2019-11-11 14:52:00 
[pulse] 77,sensor1,2019-11-11 14:51:55 
[pulse] 76,sensor1,2019-11-11 14:51:50 
[pulse] 74,sensor1,2019-11-11 14:51:45 
[pulse] 72,sensor1,2019-11-11 14:51:40 
[pulse] 73,sensor1,2019-11-11 14:51:35 
[pulse] 72,sensor1,2019-11-11 14:51:30 
[pulse] 71,sensor1,2019-11-11 14:51:25 
[pulse] 77,sensor1,2019-11-11 14:51:20 
[pulse] 77,sensor1,2019-11-11 14:51:15 
[pulse] 74,sensor1,2019-11-11 14:51:10 
[pulse] 72,sensor1,2019-11-11 14:51:05 
[pulse] 75,sensor1,2019-11-11 14:51:00 
[pulse] 78,sensor1,2019-11-11 14:50:55 
[pulse] 78,sensor1,2019-11-11 14:50:50 
[pulse] 79,sensor1,2019-11-11 14:50:45 
[pulse] 78,sensor1,2019-11-11 14:50:40 
[pulse] 75,sensor1,2019-11-11 14:50:35 
[pulse] 80,sensor1,2019-11-11 14:50:30 
[pulse] 79,sensor1,2019-11-11 14:50:25 
[pulse] 70,sensor1,2019-11-11 14:50:20 
[pulse] 71,sensor1,2019-11-11 14:50:15 
[pulse] 79,sensor1,2019-11-11 14:50:10 
[pulse] 71,sensor1,2019-11-11 14:50:05 
[pulse] 79,sensor1,2019-11-11 14:50:00 
[pulse] 70,sensor1,2019-11-11 14:49:55 
[pulse] 78,sensor1,2019-11-11 14:49:50 
[pulse] 76,sensor1,2019-11-11 14:49:45 
[pulse] 74,sensor1,2019-11-11 14:49:40 
[pulse] 79,sensor1,2019-11-11 14:49:35 
[pulse] 80,sensor1,2019-11-11 14:49:30 
[pulse] 78,sensor1,2019-11-11 14:49:25 
[pulse] 76,sensor1,2019-11-11 14:49:20 
[pulse] 80,sensor1,2019-11-11 14:49:15 
[pulse] 79,sensor1,2019-11-11 14:49:10 
[pulse] 77,sensor1,2019-11-11 14:49:05 
[pulse] 71,sensor1,2019-11-11 14:49:00 
[pulse] 72,sensor1,2019-11-11 14:48:55 
[pulse] 77,sensor1,2019-11-11 14:48:50 
[pulse] 78,sensor1,2019-11-11 14:48:45 
[pulse] 75,sensor1,2019-11-11 14:48:40 
[pulse] 78,sensor1,2019-11-11 14:48:35 
[pulse] 77,sensor1,2019-11-11 14:48:30 
[pulse] 73,sensor1,2019-11-11 14:48:25 
[pulse] 77,sensor1,2019-11-11 14:48:20 
[pulse] 76,sensor1,2019-11-11 14:48:15 
[pulse] 73,sensor1,2019-11-11 14:48:10 
[pulse] 76,sensor1,2019-11-11 14:48:05 
[pulse] 74,sensor1,2019-11-11 14:48:00 
[pulse] 78,sensor1,2019-11-11 14:47:55 
[pulse] 78,sensor1,2019-11-11 14:47:50 
[pulse] 80,sensor1,2019-11-11 14:47:45 
[pulse] 72,sensor1,2019-11-11 14:47:40 
[pulse] 72,sensor1,2019-11-11 14:47:35 
[pulse] 77,sensor1,2019-11-11 14:47:30 
[pulse] 77,sensor1,2019-11-11 14:47:25 
[pulse] 77,sensor1,2019-11-11 14:47:20 
[pulse] 79,sensor1,2019-11-11 14:47:15 
[pulse] 75,sensor1,2019-11-11 14:47:10 
[pulse] 76,sensor1,2019-11-11 14:47:05 
[pulse] 71,sensor1,2019-11-11 14:47:00 
[pulse] 78,sensor1,2019-11-11 14:46:55 
[pulse] 73,sensor1,2019-11-11 14:46:50 
[pulse] 76,sensor1,2019-11-11 14:46:45 
[pulse] 75,sensor1,2019-11-11 14:46:40 
[pulse] 71,sensor1,2019-11-11 14:46:35 
[pulse] 70,sensor1,2019-11-11 14:46:30 
[pulse] 76,sensor1,2019-11-11 14:46:25 
[pulse] 72,sensor1,2019-11-11 14:46:20 
[pulse] 70,sensor1,2019-11-11 14:46:15 
[pulse] 78,sensor1,2019-11-11 14:46:10 
[pulse] 70,sensor1,2019-11-11 14:46:05 
[pulse] 71,sensor1,2019-11-11 14:46:00 
[pulse] 80,sensor1,2019-11-11 14:45:55 
[pulse] 79,sensor1,2019-11-11 14:45:50 
[pulse] 76,sensor1,2019-11-11 14:45:45 
[pulse] 80,sensor1,2019-11-11 14:45:40 
[pulse] 70,sensor1,2019-11-11 14:45:35 
[pulse] 78,sensor1,2019-11-11 14:45:30 
[pulse] 77,sensor1,2019-11-11 14:45:25 
[pulse] 76,sensor1,2019-11-11 14:45:20 
[pulse] 70,sensor1,2019-11-11 14:45:15 
[pulse] 79,sensor1,2019-11-11 14:45:10 
[pulse] 75,sensor1,2019-11-11 14:45:05 
[pulse] 80,sensor1,2019-11-11 14:45:00 
[pulse] 71,sensor1,2019-11-11 14:44:55 
[pulse] 75,sensor1,2019-11-11 14:44:50 
[pulse] 75,sensor1,2019-11-11 14:44:45 
[pulse] 79,sensor1,2019-11-11 14:44:40 
[pulse] 71,sensor1,2019-11-11 14:44:35 
[pulse] 73,sensor1,2019-11-11 14:44:30 
[pulse] 72,sensor1,2019-11-11 14:44:25 
[pulse] 72,sensor1,2019-11-11 14:44:20 
[pulse] 71,sensor1,2019-11-11 14:44:15 
[pulse] 70,sensor1,2019-11-11 14:44:10 
[pulse] 76,sensor1,2019-11-11 14:44:05 
[pulse] 80,sensor1,2019-11-11 14:44:00 
[pulse] 80,sensor1,2019-11-11 14:43:55 
[pulse] 77,sensor1,2019-11-11 14:43:50 
[pulse] 74,sensor1,2019-11-11 14:43:45 
[pulse] 71,sensor1,2019-11-11 14:43:40 
[pulse] 76,sensor1,2019-11-11 14:43:35 
[pulse] 70,sensor1,2019-11-11 14:43:30 
[pulse] 72,sensor1,2019-11-11 14:43:25 
[pulse] 76,sensor1,2019-11-11 14:43:20 
[pulse] 71,sensor1,2019-11-11 14:43:15 
[pulse] 77,sensor1,2019-11-11 14:43:10 
[pulse] 73,sensor1,2019-11-11 14:43:05 
[pulse] 72,sensor1,2019-11-11 14:43:00 
[pulse] 72,sensor1,2019-11-11 14:42:55 
[pulse] 76,sensor1,2019-11-11 14:42:50 
[pulse] 76,sensor1,2019-11-11 14:42:45 
[pulse] 80,sensor1,2019-11-11 14:42:40 
[pulse] 79,sensor1,2019-11-11 14:42:35 
[pulse] 73,sensor1,2019-11-11 14:42:30 
[pulse] 76,sensor1,2019-11-11 14:42:25 
[pulse] 74,sensor1,2019-11-11 14:42:20 
[pulse] 77,sensor1,2019-11-11 14:42:15 
[pulse] 74,sensor1,2019-11-11 14:42:10 
[pulse] 73,sensor1,2019-11-11 14:42:05 
[pulse] 72,sensor1,2019-11-11 14:42:00 
[pulse] 78,sensor1,2019-11-11 14:41:55 
[pulse] 77,sensor1,2019-11-11 14:41:50 
[pulse] 79,sensor1,2019-11-11 14:41:45 
[pulse] 71,sensor1,2019-11-11 14:41:40 
[pulse] 77,sensor1,2019-11-11 14:41:35 
[pulse] 79,sensor1,2019-11-11 14:41:30 
[pulse] 73,sensor1,2019-11-11 14:41:25 
[pulse] 72,sensor1,2019-11-11 14:41:20 
[pulse] 75,sensor1,2019-11-11 14:41:15 
[pulse] 73,sensor1,2019-11-11 14:41:10 
[pulse] 80,sensor1,2019-11-11 14:41:05 
[pulse] 77,sensor1,2019-11-11 14:41:00 
[pulse] 78,sensor1,2019-11-11 14:40:55 
[pulse] 80,sensor1,2019-11-11 14:40:50 
[pulse] 75,sensor1,2019-11-11 14:40:45 
[pulse] 74,sensor1,2019-11-11 14:40:40 
[pulse] 72,sensor1,2019-11-11 14:40:35 
[pulse] 70,sensor1,2019-11-11 14:40:30 
[pulse] 80,sensor1,2019-11-11 14:40:25 
[pulse] 79,sensor1,2019-11-11 14:40:20 
[pulse] 76,sensor1,2019-11-11 14:40:15 
[pulse] 73,sensor1,2019-11-11 14:40:10 
[pulse] 79,sensor1,2019-11-11 14:40:05 
[pulse] 71,sensor1,2019-11-11 14:40:00 
[pulse] 80,sensor1,2019-11-11 14:39:55 
[pulse] 73,sensor1,2019-11-11 14:39:50 
[pulse] 77,sensor1,2019-11-11 14:39:45 
[pulse] 72,sensor1,2019-11-11 14:39:40 
[pulse] 70,sensor1,2019-11-11 14:39:35 
[pulse] 71,sensor1,2019-11-11 14:39:30 
[pulse] 75,sensor1,2019-11-11 14:39:25 
[pulse] 80,sensor1,2019-11-11 14:39:20 
[pulse] 73,sensor1,2019-11-11 14:39:15 
[pulse] 74,sensor1,2019-11-11 14:39:10 
[pulse] 75,sensor1,2019-11-11 14:39:05 
[pulse] 71,sensor1,2019-11-11 14:39:00 
[pulse] 78,sensor1,2019-11-11 14:38:55 
[pulse] 71,sensor1,2019-11-11 14:38:50 
[pulse] 73,sensor1,2019-11-11 14:38:45 
[pulse] 76,sensor1,2019-11-11 14:38:40 
[pulse] 74,sensor1,2019-11-11 14:38:35 
[pulse] 78,sensor1,2019-11-11 14:38:30 
[pulse] 78,sensor1,2019-11-11 14:38:25 
[pulse] 73,sensor1,2019-11-11 14:38:20 
[pulse] 73,sensor1,2019-11-11 14:38:15 
[pulse] 75,sensor1,2019-11-11 14:38:10 
[pulse] 80,sensor1,2019-11-11 14:38:05 
[pulse] 70,sensor1,2019-11-11 14:38:00 
[pulse] 72,sensor1,2019-11-11 14:37:55 
[pulse] 77,sensor1,2019-11-11 14:37:50 
[pulse] 70,sensor1,2019-11-11 14:37:45 
[pulse] 77,sensor1,2019-11-11 14:37:40 
[pulse] 73,sensor1,2019-11-11 14:37:35 
[pulse] 73,sensor1,2019-11-11 14:37:30 
[pulse] 75,sensor1,2019-11-11 14:37:25 
[pulse] 76,sensor1,2019-11-11 14:37:20 
[pulse] 74,sensor1,2019-11-11 14:37:15 
[pulse] 73,sensor1,2019-11-11 14:37:10 
[pulse] 75,sensor1,2019-11-11 14:37:05 
[pulse] 77,sensor1,2019-11-11 14:37:00 
[pulse] 70,sensor1,2019-11-11 14:36:55 
[pulse] 75,sensor1,2019-11-11 14:36:50 
[pulse] 71,sensor1,2019-11-11 14:36:45 
[pulse] 80,sensor1,2019-11-11 14:36:40 
[pulse] 76,sensor1,2019-11-11 14:36:35 
[pulse] 75,sensor1,2019-11-11 14:36:30 
[pulse] 80,sensor1,2019-11-11 14:36:25 
[pulse] 70,sensor1,2019-11-11 14:36:20 
[pulse] 78,sensor1,2019-11-11 14:36:15 
[pulse] 80,sensor1,2019-11-11 14:36:10 
[pulse] 75,sensor1,2019-11-11 14:36:05 
[pulse] 72,sensor1,2019-11-11 14:36:00 
[pulse] 73,sensor1,2019-11-11 14:35:55 
[pulse] 74,sensor1,2019-11-11 14:35:50 
[pulse] 78,sensor1,2019-11-11 14:35:45 
[pulse] 70,sensor1,2019-11-11 14:35:40 
[pulse] 78,sensor1,2019-11-11 14:35:35 
[pulse] 73,sensor1,2019-11-11 14:35:30 
[pulse] 80,sensor1,2019-11-11 14:35:25 
[pulse] 73,sensor1,2019-11-11 14:35:20 
[pulse] 73,sensor1,2019-11-11 14:35:15 
[pulse] 76,sensor1,2019-11-11 14:35:10 
[pulse] 80,sensor1,2019-11-11 14:35:05 
[pulse] 71,sensor1,2019-11-11 14:35:00 
[pulse] 74,sensor1,2019-11-11 14:34:55 
[pulse] 72,sensor1,2019-11-11 14:34:50 
[pulse] 80,sensor1,2019-11-11 14:34:45 
[pulse] 79,sensor1,2019-11-11 14:34:40 
[pulse] 76,sensor1,2019-11-11 14:34:35 
[pulse] 75,sensor1,2019-11-11 14:34:30 
[pulse] 70,sensor1,2019-11-11 14:34:25 
[pulse] 79,sensor1,2019-11-11 14:34:20 
[pulse] 71,sensor1,2019-11-11 14:34:15 
[pulse] 71,sensor1,2019-11-11 14:34:10 
[pulse] 70,sensor1,2019-11-11 14:34:05 
[pulse] 78,sensor1,2019-11-11 14:34:00 
[pulse] 78,sensor1,2019-11-11 14:33:55 
[pulse] 77,sensor1,2019-11-11 14:33:50 
[pulse] 76,sensor1,2019-11-11 14:33:45 
[pulse] 73,sensor1,2019-11-11 14:33:40 
[pulse] 73,sensor1,2019-11-11 14:33:35 
[pulse] 74,sensor1,2019-11-11 14:33:30 
[pulse] 72,sensor1,2019-11-11 14:33:25 
[pulse] 75,sensor1,2019-11-11 14:33:20 
[pulse] 70,sensor1,2019-11-11 14:33:15 
[pulse] 73,sensor1,2019-11-11 14:33:10 
[pulse] 79,sensor1,2019-11-11 14:33:05 
[pulse] 80,sensor1,2019-11-11 14:33:00 
[pulse] 72,sensor1,2019-11-11 14:32:55 
[pulse] 72,sensor1,2019-11-11 14:32:50 
[pulse] 77,sensor1,2019-11-11 14:32:45 
[pulse] 79,sensor1,2019-11-11 14:32:40 
[pulse] 75,sensor1,2019-11-11 14:32:35 
[pulse] 80,sensor1,2019-11-11 14:32:30 
[pulse] 70,sensor1,2019-11-11 14:32:25 
[pulse] 76,sensor1,2019-11-11 14:32:20 
[pulse] 76,sensor1,2019-11-11 14:32:15 
[pulse] 72,sensor1,2019-11-11 14:32:10 
[pulse] 80,sensor1,2019-11-11 14:32:05 
[pulse] 79,sensor1,2019-11-11 14:32:00 
[pulse] 77,sensor1,2019-11-11 14:31:55 
[pulse] 77,sensor1,2019-11-11 14:31:50 
[pulse] 79,sensor1,2019-11-11 14:31:45 
[pulse] 76,sensor1,2019-11-11 14:31:40 
[pulse] 80,sensor1,2019-11-11 14:31:35 
[pulse] 72,sensor1,2019-11-11 14:31:30 
[pulse] 80,sensor1,2019-11-11 14:31:25 
[pulse] 75,sensor1,2019-11-11 14:31:20 
[pulse] 74,sensor1,2019-11-11 14:31:15 
[pulse] 70,sensor1,2019-11-11 14:31:10 
[pulse] 72,sensor1,2019-11-11 14:31:05 
[pulse] 74,sensor1,2019-11-11 14:31:00 
[pulse] 80,sensor1,2019-11-11 14:30:55 
[pulse] 79,sensor1,2019-11-11 14:30:50 
[pulse] 74,sensor1,2019-11-11 14:30:45 
[pulse] 79,sensor1,2019-11-11 14:30:40 
[pulse] 78,sensor1,2019-11-11 14:30:35 
[pulse] 80,sensor1,2019-11-11 14:30:30 
[pulse] 77,sensor1,2019-11-11 14:30:25 
[pulse] 74,sensor1,2019-11-11 14:30:20 
[pulse] 77,sensor1,2019-11-11 14:30:15 
[pulse] 74,sensor1,2019-11-11 14:30:10 
[pulse] 71,sensor1,2019-11-11 14:30:05 
[pulse] 74,sensor1,2019-11-11 14:30:00 
[pulse] 77,sensor1,2019-11-11 14:29:55 
[pulse] 75,sensor1,2019-11-11 14:29:50 
[pulse] 79,sensor1,2019-11-11 14:29:45 
[pulse] 80,sensor1,2019-11-11 14:29:40 
[pulse] 80,sensor1,2019-11-11 14:29:35 
[pulse] 74,sensor1,2019-11-11 14:29:30 
[pulse] 70,sensor1,2019-11-11 14:29:25 
[pulse] 71,sensor1,2019-11-11 14:29:20 
[pulse] 73,sensor1,2019-11-11 14:29:15 
[pulse] 72,sensor1,2019-11-11 14:29:10 
[pulse] 72,sensor1,2019-11-11 14:29:05 
[pulse] 71,sensor1,2019-11-11 14:29:00 
[pulse] 73,sensor1,2019-11-11 14:28:55 
[pulse] 71,sensor1,2019-11-11 14:28:50 
[pulse] 80,sensor1,2019-11-11 14:28:45 
[pulse] 80,sensor1,2019-11-11 14:28:40 
[pulse] 80,sensor1,2019-11-11 14:28:35 
[pulse] 79,sensor1,2019-11-11 14:28:30 
[pulse] 76,sensor1,2019-11-11 14:28:25 
[pulse] 72,sensor1,2019-11-11 14:28:20 
[pulse] 76,sensor1,2019-11-11 14:28:15 
[pulse] 74,sensor1,2019-11-11 14:28:10 
[pulse] 79,sensor1,2019-11-11 14:28:05 
[pulse] 77,sensor1,2019-11-11 14:28:00 
[pulse] 76,sensor1,2019-11-11 14:27:55 
[pulse] 80,sensor1,2019-11-11 14:27:50 
[pulse] 76,sensor1,2019-11-11 14:27:45 
[pulse] 75,sensor1,2019-11-11 14:27:40 
[pulse] 73,sensor1,2019-11-11 14:27:35 
[pulse] 73,sensor1,2019-11-11 14:27:30 
[pulse] 79,sensor1,2019-11-11 14:27:25 
[pulse] 71,sensor1,2019-11-11 14:27:20 
[pulse] 73,sensor1,2019-11-11 14:27:15 
[pulse] 73,sensor1,2019-11-11 14:27:10 
[pulse] 79,sensor1,2019-11-11 14:27:05 
[pulse] 74,sensor1,2019-11-11 14:27:00 
[pulse] 75,sensor1,2019-11-11 14:26:55 
[pulse] 72,sensor1,2019-11-11 14:26:50 
[pulse] 73,sensor1,2019-11-11 14:26:45 
[pulse] 71,sensor1,2019-11-11 14:26:40 
[pulse] 72,sensor1,2019-11-11 14:26:35 
[pulse] 76,sensor1,2019-11-11 14:26:30 
[pulse] 79,sensor1,2019-11-11 14:26:25 
[pulse] 75,sensor1,2019-11-11 14:26:20 
[pulse] 75,sensor1,2019-11-11 14:26:15 
[pulse] 74,sensor1,2019-11-11 14:26:10 
[pulse] 79,sensor1,2019-11-11 14:26:05 
[pulse] 76,sensor1,2019-11-11 14:26:00 
[pulse] 72,sensor1,2019-11-11 14:25:55 
[pulse] 77,sensor1,2019-11-11 14:25:50 
[pulse] 70,sensor1,2019-11-11 14:25:45 
[pulse] 78,sensor1,2019-11-11 14:25:40 
[pulse] 78,sensor1,2019-11-11 14:25:35 
[pulse] 78,sensor1,2019-11-11 14:25:30 
[pulse] 75,sensor1,2019-11-11 14:25:25 
[pulse] 76,sensor1,2019-11-11 14:25:20 
[pulse] 77,sensor1,2019-11-11 14:25:15 
[pulse] 73,sensor1,2019-11-11 14:25:10 
[pulse] 75,sensor1,2019-11-11 14:25:05 
[pulse] 76,sensor1,2019-11-11 14:25:00 
[pulse] 70,sensor1,2019-11-11 14:24:55 
[pulse] 76,sensor1,2019-11-11 14:24:50 
[pulse] 70,sensor1,2019-11-11 14:24:45 
[pulse] 77,sensor1,2019-11-11 14:24:40 
[pulse] 73,sensor1,2019-11-11 14:24:35 
[pulse] 80,sensor1,2019-11-11 14:24:30 
[pulse] 76,sensor1,2019-11-11 14:24:25 
[pulse] 76,sensor1,2019-11-11 14:24:20 
[pulse] 75,sensor1,2019-11-11 14:24:15 
[pulse] 75,sensor1,2019-11-11 14:24:10 
[pulse] 71,sensor1,2019-11-11 14:24:05 
